VenueCode,TemplateName,SectionCode,Section,Priority,StatusCode,Color,Justification,SectionType,Shape,Coordinates
1349,CHOCTAWCOLISEUM2,SC106,Section 106,3,A,Blue,Left,,RECT,"191,345,220,360"
1349,CHOCTAWCOLISEUM2,SC107,Section 107,7,A,Blue,Left,,RECT,"156,345,182,359"
1349,CHOCTAWCOLISEUM2,SC108,Section 108,11,A,Blue,Left,,RECT,"118,344,148,360"
1349,CHOCTAWCOLISEUM2,SC109,Section 109,15,A,Blue,Left,,RECT,"81,345,110,360"
1349,CHOCTAWCOLISEUM2,SC110,Section 110,23,A,Blue,Left,,RECT,"48,295,63,323"
1349,CHOCTAWCOLISEUM2,SC111,Section 111,19,A,Blue,Left,,RECT,"49,261,62,285"
1349,CHOCTAWCOLISEUM2,SC113,Section 113,20,A,Blue,Left,,RECT,"47,186,62,212"
1349,CHOCTAWCOLISEUM2,SC114,Section 114,24,A,Blue,Left,,RECT,"47,149,63,177"
1349,CHOCTAWCOLISEUM2,SC115,Section 115,16,A,Blue,Left,,RECT,"79,112,108,126"
1349,CHOCTAWCOLISEUM2,SC116,Section 116,12,A,Blue,Left,,RECT,"118,114,145,125"
1349,CHOCTAWCOLISEUM2,SC117,Section 117,8,A,Blue,Left,,RECT,"152,112,180,126"
1349,CHOCTAWCOLISEUM2,SC118,Section 118,4,A,Blue,Left,,RECT,"188,111,218,127"
1349,CHOCTAWCOLISEUM2,SC119,Section 119,2,A,Blue,Left,,RECT,"223,111,254,126"
1349,CHOCTAWCOLISEUM2,SC120,Section 120,6,A,Blue,Left,,RECT,"261,112,292,126"
1349,CHOCTAWCOLISEUM2,SC121,Section 121,10,A,Blue,Left,,RECT,"298,113,327,127"
1349,CHOCTAWCOLISEUM2,SC122,Section 122,14,A,Blue,Left,,RECT,"335,113,363,127"
1349,CHOCTAWCOLISEUM2,SC123,Section 123,18,A,Blue,Left,,RECT,"372,110,401,127"
1349,CHOCTAWCOLISEUM2,SC124,Section 124,26,A,Blue,Left,,RECT,"420,151,432,177"
1349,CHOCTAWCOLISEUM2,SC125,Section 125,22,A,Blue,Left,,RECT,"417,185,432,215"
1349,CHOCTAWCOLISEUM2,SC127,Section 127,21,A,Blue,Left,,RECT,"418,260,434,287"
1349,CHOCTAWCOLISEUM2,SC128,Section 128,25,A,Blue,Left,,RECT,"419,297,434,324"
1349,CHOCTAWCOLISEUM2,AD101,ADA General Admisison 101,69,H,ADABlack,Left,ADA,RECT,"372,373,402,384"
1349,CHOCTAWCOLISEUM2,AD102,ADA General Admisison 102,65,H,ADABlack,Left,ADA,RECT,"337,375,366,385"
1349,CHOCTAWCOLISEUM2,AD103,ADA General Admisison 103,61,H,ADABlack,Left,ADA,RECT,"319,373,329,385"
1349,CHOCTAWCOLISEUM2,AD104,ADA General Admisison 104,57,H,ADABlack,Left,ADA,RECT,"263,374,294,385"
1349,CHOCTAWCOLISEUM2,AD106,ADA General Admisison 106,55,H,ADABlack,Left,ADA,RECT,"191,374,221,384"
1349,CHOCTAWCOLISEUM2,AD107,ADA General Admisison 107,59,H,ADABlack,Left,ADA,RECT,"156,374,165,384"
1349,CHOCTAWCOLISEUM2,AD108,ADA General Admisison 108,63,H,ADABlack,Left,ADA,RECT,"117,374,147,385"
1349,CHOCTAWCOLISEUM2,AD109,ADA General Admisison 109,67,H,ADABlack,Left,ADA,RECT,"81,374,109,384"
1349,CHOCTAWCOLISEUM2,AD115,ADA General Admisison 115,68,H,ADABlack,Left,ADA,RECT,"78,86,109,96"
1349,CHOCTAWCOLISEUM2,AD116,ADA General Admisison 116,64,H,ADABlack,Left,ADA,RECT,"114,86,144,96"
1349,CHOCTAWCOLISEUM2,AD117,ADA General Admisison 117,60,H,ADABlack,Left,ADA,RECT,"150,86,161,97"
1349,CHOCTAWCOLISEUM2,AD118,ADA General Admisison 118,56,H,ADABlack,Left,ADA,RECT,"186,86,217,98"
1349,CHOCTAWCOLISEUM2,AD120,ADA General Admisison 120,58,H,ADABlack,Left,ADA,RECT,"260,85,291,97"
1349,CHOCTAWCOLISEUM2,AD121,ADA General Admisison 121,62,H,ADABlack,Left,ADA,RECT,"315,85,326,97"
1349,CHOCTAWCOLISEUM2,AD122,ADA General Admisison 122,66,H,ADABlack,Left,ADA,RECT,"331,83,363,96"
1349,CHOCTAWCOLISEUM2,AD123,ADA General Admisison 123,70,H,ADABlack,Left,ADA,RECT,"369,85,399,98"
